42.387166378378346,-71.12318789940866,pending,0,
42.387166378378346,-71.11891971597677,pending,0,
42.3650943063063,-71.110383349113,pending,0,
42.37455376576575,-71.13599244970433,pending,0,
42.3714006126126,-71.13599244970433,pending,0,
42.384013225225196,-71.13172426627244,pending,0,
42.358788,-71.12318789940866,pending,0,
42.377706918918896,-71.13599244970433,pending,0,
42.387166378378346,-71.12745608284055,pending,0,
42.358788,-71.11891971597677,pending,0,
42.36824745945945,-71.13599244970433,pending,0,
42.36194115315315,-71.13172426627244,pending,0,
42.387166378378346,-71.11465153254488,pending,0,
42.384013225225196,-71.110383349113,pending,0,
42.358788,-71.12745608284055,pending,0,
42.37455376576575,-71.1061151656811,pending,0,
42.3714006126126,-71.1061151656811,pending,0,
42.380860072072046,-71.13599244970433,pending,0,
42.36194115315315,-71.110383349113,pending,0,
42.377706918918896,-71.1061151656811,pending,0,
42.358788,-71.11465153254488,pending,0,
42.3650943063063,-71.13599244970433,pending,0,
42.36824745945945,-71.1061151656811,pending,0,
42.387166378378346,-71.13172426627244,pending,0,
42.380860072072046,-71.1061151656811,pending,0,
42.384013225225196,-71.13599244970433,pending,0,
42.358788,-71.13172426627244,pending,0,
42.3650943063063,-71.1061151656811,pending,0,
42.387166378378346,-71.110383349113,pending,0,
42.36194115315315,-71.13599244970433,pending,0,
42.37455376576575,-71.14026063313622,pending,0,
42.3714006126126,-71.14026063313622,pending,0,
42.358788,-71.110383349113,pending,0,
42.384013225225196,-71.1061151656811,pending,0,
42.377706918918896,-71.14026063313622,pending,0,
42.36824745945945,-71.14026063313622,pending,0,
42.36194115315315,-71.1061151656811,pending,0,
42.387166378378346,-71.13599244970433,pending,0,
42.380860072072046,-71.14026063313622,pending,0,
42.37455376576575,-71.10184698224921,pending,0,
42.3714006126126,-71.10184698224921,pending,0,
42.3650943063063,-71.14026063313622,pending,0,
42.377706918918896,-71.10184698224921,pending,0,
42.358788,-71.13599244970433,pending,0,
42.36824745945945,-71.10184698224921,pending,0,
42.387166378378346,-71.1061151656811,pending,0,
42.384013225225196,-71.14026063313622,pending,0,
42.380860072072046,-71.10184698224921,pending,0,
42.358788,-71.1061151656811,pending,0,
42.3650943063063,-71.10184698224921,pending,0,
42.36194115315315,-71.14026063313622,pending,0,
42.384013225225196,-71.10184698224921,pending,0,
42.37455376576575,-71.14452881656811,pending,0,
42.3714006126126,-71.14452881656811,pending,0,
42.387166378378346,-71.14026063313622,pending,0,
42.36194115315315,-71.10184698224921,pending,0,
42.377706918918896,-71.14452881656811,pending,0,
42.36824745945945,-71.14452881656811,pending,0,
42.358788,-71.14026063313622,pending,0,
42.380860072072046,-71.14452881656811,pending,0,
42.387166378378346,-71.10184698224921,pending,0,
42.3650943063063,-71.14452881656811,pending,0,
42.37455376576575,-71.09757879881732,pending,0,
42.3714006126126,-71.09757879881732,pending,0,
42.377706918918896,-71.09757879881732,pending,0,
42.358788,-71.10184698224921,pending,0,
42.36824745945945,-71.09757879881732,pending,0,
42.384013225225196,-71.14452881656811,pending,0,
42.380860072072046,-71.09757879881732,pending,0,
42.36194115315315,-71.14452881656811,pending,0,
42.3650943063063,-71.09757879881732,pending,0,
42.384013225225196,-71.09757879881732,pending,0,
42.387166378378346,-71.14452881656811,pending,0,
42.36194115315315,-71.09757879881732,pending,0,
42.37455376576575,-71.148797,pending,0,
42.358788,-71.14452881656811,pending,0,
42.3714006126126,-71.148797,pending,0,
42.377706918918896,-71.148797,pending,0,
42.36824745945945,-71.148797,pending,0,
42.387166378378346,-71.09757879881732,pending,0,
42.380860072072046,-71.148797,pending,0,
42.3650943063063,-71.148797,pending,0,
42.358788,-71.09757879881732,pending,0,
42.37455376576575,-71.09331061538543,pending,0,
42.3714006126126,-71.09331061538543,pending,0,
42.377706918918896,-71.09331061538543,pending,0,
42.384013225225196,-71.148797,pending,0,
42.36824745945945,-71.09331061538543,pending,0,
42.36194115315315,-71.148797,pending,0,
42.380860072072046,-71.09331061538543,pending,0,
42.3650943063063,-71.09331061538543,pending,0,
42.387166378378346,-71.148797,pending,0,
42.384013225225196,-71.09331061538543,pending,0,
42.358788,-71.148797,pending,0,
42.36194115315315,-71.09331061538543,pending,0,
42.387166378378346,-71.09331061538543,pending,0,
42.358788,-71.09331061538543,pending,0,
42.37455376576575,-71.08904243195354,pending,0,
42.3714006126126,-71.08904243195354,pending,0,
42.377706918918896,-71.08904243195354,pending,0,
42.36824745945945,-71.08904243195354,pending,0,
42.380860072072046,-71.08904243195354,pending,0,
42.3650943063063,-71.08904243195354,pending,0,
42.384013225225196,-71.08904243195354,pending,0,
42.36194115315315,-71.08904243195354,pending,0,
42.387166378378346,-71.08904243195354,pending,0,
42.358788,-71.08904243195354,pending,0,
42.37455376576575,-71.08477424852165,pending,0,
42.3714006126126,-71.08477424852165,pending,0,
42.377706918918896,-71.08477424852165,pending,0,
42.36824745945945,-71.08477424852165,pending,0,
42.380860072072046,-71.08477424852165,pending,0,
42.3650943063063,-71.08477424852165,pending,0,
42.384013225225196,-71.08477424852165,pending,0,
42.36194115315315,-71.08477424852165,pending,0,
42.387166378378346,-71.08477424852165,pending,0,
42.358788,-71.08477424852165,pending,0,
42.37455376576575,-71.08050606508976,pending,0,
42.3714006126126,-71.08050606508976,pending,0,
42.377706918918896,-71.08050606508976,pending,0,
42.36824745945945,-71.08050606508976,pending,0,
42.380860072072046,-71.08050606508976,pending,0,
42.3650943063063,-71.08050606508976,pending,0,
42.384013225225196,-71.08050606508976,pending,0,
42.36194115315315,-71.08050606508976,pending,0,
42.387166378378346,-71.08050606508976,pending,0,
42.358788,-71.08050606508976,pending,0,
42.37455376576575,-71.07623788165787,pending,0,
42.3714006126126,-71.07623788165787,pending,0,
42.377706918918896,-71.07623788165787,pending,0,
42.36824745945945,-71.07623788165787,pending,0,
42.380860072072046,-71.07623788165787,pending,0,
42.3650943063063,-71.07623788165787,pending,0,
42.384013225225196,-71.07623788165787,pending,0,
42.36194115315315,-71.07623788165787,pending,0,
42.387166378378346,-71.07623788165787,pending,0,
42.358788,-71.07623788165787,pending,0,
